DATE,Average Wind Speed,PRCP,TMAX,TMIN,Fastest 2 minute wind speed,Fastest 5 second wind speed,Fog/Ice,Heavy/Freezing Fog,Thunder,Smoke/Haze,Power Outage
4/9/2011,4.47,0,51,31,8.9,38.9,1,1,,,
4/10/2011,11.18,0,83,43,28,35.1,1,1,,,
4/11/2011,15.88,0.21,73,45,30,38,1,,1,,
4/12/2011,12.3,0,60,39,25.1,32,,,,,
4/13/2011,5.14,0,66,34,15,21.9,,,,,
4/14/2011,10.29,0,57,36,18.1,25.9,,,,,
4/15/2011,15.88,0,52,35,36.9,172.9,,,,,
4/16/2011,17,0.19,56,36,31.1,38.9,1,,,,
4/17/2011,17.67,0,49,34,36,45,,,,,
4/18/2011,5.59,0.21,40,31,13,32,1,1,,,
4/19/2011,11.41,0.35,40,33,51,161.1,1,,1,,
4/20/2011,15.66,0.09,46,37,35.1,108.9,1,,1,,
4/21/2011,7.38,0,56,30,18.1,63.1,,,,,
4/22/2011,9.84,0.33,46,35,18.1,23.9,1,,1,,
4/23/2011,11.18,0.44,72,43,28,36.9,1,,1,,
4/24/2011,3.13,0.05,64,46,13,16.1,1,,,,
4/25/2011,7.61,0.42,52,49,16.1,36.9,1,,,,
4/26/2011,14.09,0.02,73,47,30,40.9,1,1,,,
4/27/2011,8.28,0.37,70,57,30,40.9,1,,1,,
4/28/2011,16.55,1.34,58,41,36,46.1,1,,1,,
4/29/2011,9.17,0.02,62,38,19.9,25.1,1,,,,
4/30/2011,8.05,0,57,34,17,25.1,,,,,
5/1/2011,8.72,0.1,73,52,19.9,25.1,1,,1,,
5/2/2011,8.05,0.01,59,48,18.1,23,,,,,
5/3/2011,6.93,0,51,32,15,18.1,,,,,
5/4/2011,6.49,0,60,30,16.1,23.9,,,,,
5/5/2011,6.71,0,65,36,17,23,,,,,
5/6/2011,8.28,0.04,65,46,29.1,49,1,,,,
5/7/2011,4.25,0,70,41,17,23.9,,,,,
5/8/2011,4.92,0,68,43,14.1,19.9,,,,,
5/9/2011,7.83,0,67,39,18.1,23.9,,,,,
5/10/2011,9.4,0.02,71,52,17,23,,,1,,1
5/11/2011,7.61,0,79,54,15,19.9,,,1,,
5/12/2011,4.47,0.61,84,56,25.9,38,1,,1,1,
5/13/2011,3.8,0.03,83,58,17,21.9,1,1,,1,
5/14/2011,7.38,0.12,64,51,21.9,67.1,1,,,,
5/15/2011,12.3,0.6,52,43,28,38,1,,,,
5/16/2011,11.18,0,53,42,23.9,29.1,1,,,1,
5/17/2011,10.29,0.18,57,46,17,23,1,,,,
5/18/2011,4.47,0.1,63,52,10.1,15,1,,,1,
5/19/2011,2.24,0.24,69,56,8.9,14.1,1,,,,
5/20/2011,2.01,0,74,50,10.1,13,1,1,,,
5/21/2011,4.7,0.05,76,48,13,17,1,1,,,
5/22/2011,6.26,0,84,57,21,29.1,1,,1,,
5/23/2011,11.41,1.16,80,63,40,51,1,1,1,1,
5/24/2011,6.26,0.01,78,55,49,84.1,1,,,1,
5/25/2011,7.16,1.98,65,50,21,28,1,,1,,
5/26/2011,8.5,0.71,69,46,18.1,25.1,1,,1,,
5/27/2011,4.92,0.04,56,46,12.1,19.9,1,,,,
5/28/2011,6.04,0.3,68,54,18.1,23.9,1,,,,
5/29/2011,3.58,0.03,78,58,17,25.1,1,,1,,1
5/30/2011,4.92,0.01,88,56,16.1,21,1,1,,1,
5/31/2011,8.28,0,89,63,19.9,30,1,,,1,
6/1/2011,13.42,0,79,54,31.1,40,,,,,
6/2/2011,5.14,0,72,51,15,21.9,,,,,
6/3/2011,4.7,0,72,47,15,46.1,,,,,
6/4/2011,6.71,0,91,56,17,23,,,,,
6/5/2011,4.47,0,86,61,15,40.9,1,,,1,
6/6/2011,3.8,0,85,54,10.1,40.9,,,,,
6/7/2011,6.71,0,92,63,14.1,19.9,,,,,
6/8/2011,9.84,0,93,67,21.9,25.9,1,,,1,
6/9/2011,8.28,0.01,82,59,23,29.1,,,,1,
6/10/2011,6.26,0.56,63,54,18.1,25.9,1,,1,,
6/11/2011,5.82,0,80,58,15,19.9,1,,,1,
6/12/2011,8.5,0,66,47,17,23.9,,,,,
6/13/2011,7.61,0,77,48,18.1,23.9,,,,,
6/14/2011,6.71,0,76,52,16.1,29.1,,,,,
6/15/2011,7.61,0.09,70,48,21,25.9,1,,,,
6/16/2011,4.92,0.08,76,53,19.9,25.1,1,,1,1,
6/17/2011,2.91,0.01,81,49,10.1,32,1,1,,,
6/18/2011,3.58,0,83,55,12.1,15,1,,,1,
6/19/2011,5.82,0.01,80,54,13,18.1,,,,,
6/20/2011,4.03,0.04,76,55,14.1,21,1,,,1,
6/21/2011,5.82,0.04,86,67,16.1,19.9,1,,1,1,
6/22/2011,10.07,0.31,84,66,31.1,38,1,,,,
6/23/2011,8.95,0.06,75,64,18.1,25.1,1,,1,1,
6/24/2011,10.07,0.14,70,58,19.9,25.9,1,,,,
6/25/2011,8.5,0,78,56,17,23,,,,,
6/26/2011,2.24,0,81,55,8.9,19.9,,,,,
6/27/2011,6.26,0,82,53,17,25.9,,,,,
6/28/2011,11.41,0,77,55,25.1,33.1,1,,,,
6/29/2011,6.93,0,79,52,16.1,23,,,,,
6/30/2011,2.24,0,84,46,10.1,15,1,1,,,
7/1/2011,3.8,0,87,55,12.1,16.1,1,,,,
7/2/2011,7.61,0.62,97,61,30,44.1,1,,1,1,1
7/3/2011,4.92,0.01,88,66,14.1,23,1,,,1,
7/4/2011,2.68,0,86,61,10.1,17,1,,,,
7/5/2011,4.25,0,88,56,12.1,17,1,1,,,
7/6/2011,6.49,0,89,59,21.9,28,,,,,
7/7/2011,4.25,0,82,62,10.1,14.1,,,,,
7/8/2011,3.36,0,86,59,13,21.9,,,1,,
7/9/2011,2.91,0,89,55,12.1,16.1,1,,,1,
7/10/2011,4.47,0,91,61,14.1,18.1,1,,,,
7/11/2011,4.7,0.54,82,63,42.9,70,1,1,1,1,1
7/12/2011,7.38,0,89,64,17,31.1,1,1,,,
7/13/2011,8.95,0,81,53,15,21.9,,,,,
7/14/2011,3.8,0,80,50,10.1,15,,,,,
7/15/2011,3.36,0,85,57,10.1,17,1,,,1,
7/16/2011,3.36,0,89,59,12.1,15,1,,,,
7/17/2011,3.58,0,94,62,10.1,45,1,1,,1,
7/18/2011,5.14,0.14,95,69,23,31.1,1,,1,1,
7/19/2011,2.91,0,94,70,12.1,18.1,1,1,,1,
7/20/2011,4.25,0,96,67,21,46.1,1,1,,1,
7/21/2011,10.29,0,101,67,21.9,36,1,,,,
7/22/2011,2.68,0,93,61,25.9,83,1,1,1,1,
7/23/2011,3.36,0.1,91,66,19.9,31.1,1,1,1,,
7/24/2011,2.91,0,89,66,12.1,59.1,1,1,,,
7/25/2011,7.83,0,89,63,18.1,31.1,1,,,,
7/26/2011,8.05,0,87,58,19.9,28,,,,,
7/27/2011,3.8,4,82,53,21.9,35.1,1,1,1,,
7/28/2011,5.37,1.81,90,72,51,82.1,1,,1,1,
7/29/2011,6.49,1.18,89,67,21.9,57.9,1,,1,1,
7/30/2011,2.91,0.01,90,62,10.1,21.9,1,1,,,
7/31/2011,6.04,0,92,62,17,21,1,,,,
8/1/2011,7.38,0.01,92,66,25.1,84.1,,,,,
8/2/2011,3.8,0.11,87,68,21.9,86.1,1,,,1,
8/3/2011,8.5,0.24,84,71,17,25.9,1,,1,,
8/4/2011,4.92,0,82,65,12.1,21,1,1,,,
8/5/2011,2.24,0.01,86,61,8.9,28,1,1,,,
8/6/2011,2.46,0.02,85,67,8.9,12.1,1,1,,1,
8/7/2011,6.93,0,87,65,17,23,1,,,1,
8/8/2011,4.47,0,83,66,12.1,23,1,,1,,
8/9/2011,8.28,0.21,82,58,30,38,1,,1,,
8/10/2011,9.84,0.01,76,57,21,30,1,,,,
8/11/2011,4.7,0,79,53,13,19.9,1,,,,
8/12/2011,2.91,0,80,51,12.1,25.1,1,1,,1,
8/13/2011,4.47,0,84,59,30,42.9,1,,1,,
8/14/2011,5.14,0,75,61,14.1,25.1,1,,,,
8/15/2011,8.5,0,80,55,16.1,25.9,1,,,,
8/16/2011,2.46,0,81,51,10.1,23,1,1,,1,
8/17/2011,4.92,0,83,56,15,19.9,1,1,,,
8/18/2011,2.91,0,86,57,16.1,21.9,1,1,1,1,
8/19/2011,2.01,0,83,54,79,86.1,1,1,,,
8/20/2011,3.13,0,83,54,28,44.1,1,1,1,,1
8/21/2011,6.04,0,78,53,19.9,25.1,1,,,,
8/22/2011,3.58,0,76,46,15,19.9,1,1,,1,
8/23/2011,5.14,0.01,82,47,15,70,1,1,1,,
8/24/2011,12.53,0,88,65,36,79,1,,1,,
8/25/2011,7.38,0,76,54,40,91,1,1,,,
8/26/2011,1.57,0,78,49,12.1,132,1,1,,1,
8/27/2011,5.82,0,84,53,17,23,1,1,,,
8/28/2011,8.72,0,78,50,19.9,28,,,,,
8/29/2011,2.46,0,77,46,12.1,17,1,1,,,
8/30/2011,2.91,0,78,46,8.9,16.1,1,,,,
8/31/2011,3.36,0,81,60,12.1,38.9,,,,,
9/1/2011,2.46,0,89,63,8.1,12.1,1,,,1,
9/2/2011,4.7,0.01,95,66,19.9,23.9,1,1,,1,
9/3/2011,6.71,0,94,66,35.1,42.9,1,1,1,,1
9/4/2011,8.72,,76,60,33.1,87,,,,,
9/5/2011,12.08,,63,52,19.9,23.9,1,,,,
9/6/2011,10.51,,68,51,19.9,25.9,,,,,
9/7/2011,12.08,,61,53,21.9,29.1,1,,,,
9/8/2011,9.17,,65,58,16.1,21,1,,,,
9/9/2011,2.68,1.79,73,62,8.9,28,1,,,,
9/10/2011,1.57,0.22,75,60,6.9,21.9,1,1,,,
9/11/2011,2.68,0.03,76,57,13,53.9,1,1,1,,
9/12/2011,6.04,0.01,82,52,17,21.9,1,1,,,
9/13/2011,9.84,0,80,58,17,23,,,,,
9/14/2011,5.82,0.21,69,41,15,53.9,1,1,,,
9/15/2011,7.16,0,60,38,18.1,25.9,,,,,
9/16/2011,2.46,0,59,35,12.1,25.9,1,,,,
9/17/2011,5.37,0,66,46,13,18.1,,,,,
9/18/2011,7.38,0,69,47,16.1,23.9,1,,,,
9/19/2011,7.16,0.46,67,59,15,18.1,1,,1,,
9/20/2011,3.13,0.01,71,53,8.9,25.1,1,,,,
9/21/2011,6.04,0.01,77,50,18.1,28,1,,,,
9/22/2011,4.7,0,72,43,19.9,67.1,1,,,,
9/23/2011,3.13,0.22,65,42,10.1,15,1,1,,,
9/24/2011,3.8,0,65,41,13,16.1,1,1,,,
9/25/2011,5.14,0.01,74,51,13,21.9,1,1,,,
9/26/2011,7.38,1.01,71,46,21,28,1,1,,,
9/27/2011,4.92,0.19,68,42,16.1,23.9,1,1,,,
9/28/2011,2.91,0.17,62,48,12.1,16.1,1,1,,,
9/29/2011,6.49,0.22,63,49,16.1,21,1,1,,,
9/30/2011,13.65,0.07,53,41,28,38.9,1,,,,
10/1/2011,13.65,0.01,54,40,25.9,33.1,1,,,,
10/2/2011,9.62,0,62,37,21.9,29.1,,,,,
10/3/2011,7.83,0,68,45,17,23,,,,,
10/4/2011,2.46,0,72,40,25.9,82.1,1,,,1,
10/5/2011,,0,76,44,6,8.1,1,,,,
10/6/2011,0.67,0,79,40,8.1,10.1,1,1,,1,
10/7/2011,2.01,0,78,45,10.1,17,1,1,,,
10/8/2011,2.24,0,79,43,10.1,17,1,1,,1,
10/9/2011,2.01,0,80,44,10.1,14.1,1,1,,,
10/10/2011,2.91,0,75,47,8.9,13,1,1,,1,
10/11/2011,2.46,0,78,44,10.1,15,1,1,,1,
10/12/2011,2.24,0,65,49,14.1,18.1,1,1,,1,
10/13/2011,3.8,0.45,66,52,12.1,17,1,,,1,
10/14/2011,13.65,0.08,59,46,29.1,36,1,,,,
10/15/2011,16.33,0.11,57,45,36,46.1,1,,,,
10/16/2011,9.84,0,59,43,23.9,45,,,,,
10/17/2011,12.08,0,60,40,25.9,36.9,,,,,
10/18/2011,2.68,0.1,55,32,18.1,76.1,1,,,,
10/19/2011,14.54,1.01,50,46,23.9,36,1,,,,
10/20/2011,11.18,0.32,50,43,23,29.1,1,,,,
10/21/2011,9.4,0,47,39,18.1,23.9,,,,,
10/22/2011,2.68,0,59,27,12.1,16.1,1,1,,1,
10/23/2011,4.47,0,64,30,38,76.1,1,,,,
10/24/2011,10.29,0.37,62,36,25.1,33.1,1,,,,
10/25/2011,5.37,0.04,67,35,21,28,,,,,
10/26/2011,6.93,0.2,55,45,13,17,1,,,,
10/27/2011,6.49,0,51,32,16.1,19.9,,,,,
10/28/2011,1.12,0,52,25,30,117,1,,,1,
10/29/2011,1.79,0.13,49,26,21,28,1,1,,1,
10/30/2011,4.7,0,51,23,16.1,21,1,1,,1,
10/31/2011,3.8,0,49,31,13,16.1,1,1,,,
11/1/2011,4.47,0,59,27,16.1,21,1,1,,1,
11/2/2011,7.38,0,66,32,18.1,23.9,,,,,
11/3/2011,8.72,0,50,36,18.1,23.9,1,,,1,
11/4/2011,5.82,0,53,28,14.1,18.1,,,,,
11/5/2011,4.7,0,54,27,13,16.1,1,,,,
11/6/2011,8.5,0,63,26,21.9,28,,,,,
11/7/2011,5.37,0.05,60,51,23.9,30,1,,,,
11/8/2011,6.04,0.04,66,53,14.1,18.1,1,1,,1,
11/9/2011,12.75,0.45,63,40,33.1,47,1,,,,
11/10/2011,9.84,0.01,45,31,25.1,32,1,,,,
11/11/2011,9.4,0,42,31,18.1,21.9,,,,,
11/12/2011,8.72,0,60,29,21,25.9,,,,,
11/13/2011,16.55,0,63,50,25.1,36.9,,,,,
11/14/2011,4.47,0.67,61,36,25.9,33.1,1,1,,,
11/15/2011,6.04,0,56,36,16.1,21.9,1,,,,
11/16/2011,8.72,0,48,31,19.9,23.9,1,1,,,
11/17/2011,9.62,0,38,23,23.9,33.1,,,,1,
11/18/2011,10.74,0,47,19,25.1,32,,,,,
11/19/2011,11.41,0,55,34,21.9,31.1,,,,,
11/20/2011,10.07,0,59,36,29.1,35.1,,,,,
11/21/2011,4.25,0,46,32,10.1,14.1,,,,,
11/22/2011,10.74,1.18,39,29,21,31.1,1,,,,
11/23/2011,8.72,0.2,52,29,17,25.1,1,,,,
11/24/2011,8.5,0,43,28,17,23.9,1,1,,1,
11/25/2011,10.51,0,59,38,21,25.9,1,,,,
11/26/2011,7.61,0,61,41,19.9,25.9,,,,,
11/27/2011,11.41,0.59,57,37,83,128,1,,,,
11/28/2011,8.28,0.38,41,34,83,161.1,1,,,1,
11/29/2011,17.67,1.9,39,33,30,116.1,1,,,,
11/30/2011,8.95,0.02,36,23,19.9,28,1,,,,
12/1/2011,5.14,0,39,19,36.9,77,1,,,1,
12/2/2011,4.47,0.06,37,25,59.9,181,1,,,,
12/3/2011,4.47,0,46,29,10.1,15,1,,,,
12/4/2011,9.4,0.27,51,43,72,133.1,1,,,,
12/5/2011,9.17,0.37,42,32,35.1,185,1,,,,
12/6/2011,8.5,0,34,30,40.9,123.9,1,,,,
12/7/2011,7.16,0,35,24,18.1,23,,,,,
12/8/2011,7.61,0,36,20,19.9,25.9,,,,,
12/9/2011,6.71,0.05,31,10,15,25.1,1,,,,
12/10/2011,6.26,0,27,8,17,21.9,1,,,,
12/11/2011,7.16,0,35,15,16.1,21,,,,,
12/12/2011,2.24,0,41,14,8.9,13,1,,,,
12/13/2011,1.12,0,40,21,8.1,33.1,1,,,1,
12/14/2011,9.17,0.59,54,35,30,55,1,,,,
12/15/2011,17.22,0.18,56,36,36,140.9,1,,,,
12/16/2011,10.07,0,36,30,40,98,,,,,
12/17/2011,4.03,0.01,30,27,10.1,19.9,1,,,,
12/18/2011,7.61,0,37,29,14.1,17,1,,,,
12/19/2011,11.86,0,52,32,25.1,29.1,1,,,,
12/20/2011,5.14,0,35,31,15,19.9,1,1,,,
12/21/2011,7.38,0.08,46,35,19.9,25.1,1,1,,,
12/22/2011,5.59,0.06,42,35,30,138.9,1,,,,
12/23/2011,6.93,0,35,23,19.9,23,1,,,,
12/24/2011,5.14,0,36,19,16.1,21,1,,,,
12/25/2011,12.3,0,45,30,28,36,,,,,
12/26/2011,6.93,0,44,30,19.9,23.9,,,,,
12/27/2011,7.16,0.21,35,29,23,33.1,1,,,,
12/28/2011,8.28,0,29,19,25.1,32,,,,,
12/29/2011,4.47,0.02,38,23,13,16.1,1,,,,
12/30/2011,4.47,0.31,45,30,16.1,55,1,,,,
12/31/2011,7.61,0.01,42,36,16.1,21.9,1,,,,
1/1/2012,15.21,0.02,46,29,33.1,48.1,1,,,,
1/2/2012,15.21,0,30,21,21.9,28,1,,,1,
1/3/2012,10.51,0,24,15,19.9,28,,,,,
1/4/2012,8.95,0,35,19,15,19.9,,,,,
1/5/2012,6.26,0,42,21,15,18.1,1,,,,
1/6/2012,8.05,0,54,34,14.1,99.1,,,,,
1/7/2012,9.62,0,45,32,18.1,25.1,,,,,
1/8/2012,2.24,0,38,20,8.1,10.1,,,,,
1/9/2012,6.71,0,43,18,17,23,1,,,,
1/10/2012,5.59,0,47,26,16.1,21,1,,,,
1/11/2012,4.47,0.1,45,23,12.1,16.1,1,,,,
1/12/2012,8.95,0.15,39,21,68,159.9,1,,,,
1/13/2012,11.63,0,29,19,23,30,1,,,1,
1/14/2012,5.37,0,24,20,55.9,81,1,,,1,
1/15/2012,5.82,0,24,16,14.1,23.9,,,,,
1/16/2012,7.38,0.03,41,19,18.1,31.1,1,,,,
1/17/2012,12.08,1.09,52,25,40.9,48.1,1,1,,,
1/18/2012,8.95,0,26,18,19.9,28,1,,,,
1/19/2012,13.2,0,28,1,28,35.1,1,1,,,
1/20/2012,2.91,0.12,16,-2,12.1,23.9,1,,,,
1/21/2012,4.7,0,26,4,25.1,74.9,1,,,,
1/22/2012,7.83,0,35,5,14.1,18.1,1,,,,
1/23/2012,14.54,0.37,49,31,33.1,91,1,,,1,
1/24/2012,14.32,0,33,29,25.9,70.9,,,,,
1/25/2012,3.58,0,31,28,10.1,14.1,,,,1,
1/26/2012,5.82,0.17,35,29,12.1,15,1,,,,
1/27/2012,8.5,0.11,41,26,19.9,25.1,1,,,1,
1/28/2012,16.78,0.03,35,26,35.1,44.1,1,,,,
1/29/2012,10.96,0.01,33,17,25.1,32,1,1,,,
1/30/2012,4.92,0,40,8,16.1,25.1,,,,,
1/31/2012,10.96,0,54,36,29.1,78.1,1,,,,
2/1/2012,8.28,0,49,38,16.1,67.1,,,,,
2/2/2012,3.8,0,41,24,10.1,14.1,1,,,,
2/3/2012,3.13,0,39,21,25.1,181,1,,,1,
2/4/2012,3.13,0,43,23,8.9,21,1,,,,
2/5/2012,2.24,0,45,19,12.1,14.1,1,,,,
2/6/2012,10.29,0,50,22,21.9,28,,,,,
2/7/2012,6.71,0,36,26,47,117,1,,,1,
2/8/2012,6.04,0,36,21,14.1,46.1,,,,,
2/9/2012,9.84,0,39,19,19.9,23,,,,,
2/10/2012,8.95,0.01,33,16,21.9,32,1,,,1,
2/11/2012,15.21,0,20,10,23,32,1,,,,
2/12/2012,12.97,0,31,17,21.9,30,,,,,
2/13/2012,8.72,0,36,15,17,21.9,,,,,
2/14/2012,6.04,0.06,33,28,13,21.9,1,,,1,
2/15/2012,6.93,0.05,37,32,14.1,18.1,1,,,1,
2/16/2012,5.82,0.12,44,28,29.1,40.9,1,,,,
2/17/2012,8.5,0,43,26,40.9,79,1,,,,
2/18/2012,10.74,0,38,19,25.1,32,,,,1,
2/19/2012,5.14,0,35,18,13,16.1,,,,,
2/20/2012,4.03,0,37,13,12.1,15,,,,,
2/21/2012,8.05,0.1,41,26,30,101.1,1,1,,,
2/22/2012,8.05,0,40,31,29.1,72,1,,,,
2/23/2012,4.47,0.08,41,27,42.9,66,1,,,1,
2/24/2012,10.29,0.16,35,30,23,91.9,1,,,,
2/25/2012,13.65,0.02,32,27,23.9,30,1,,,1,
2/26/2012,6.04,0,38,18,17,23,,,,,
2/27/2012,13.2,0,42,26,33.1,42.9,,,,,
2/29/2012,8.95,0.54,47,33,25.1,91,1,1,,,
3/1/2012,11.18,0.01,44,34,28,53,1,,,,
3/2/2012,10.07,0.5,49,34,38.9,53.9,1,,,,1
3/3/2012,20.8,0,37,28,38.9,81,,,,,
3/4/2012,8.05,0,37,25,18.1,23,1,,,,
3/5/2012,6.49,0.01,32,22,17,29.1,1,,,,
3/6/2012,11.41,0,57,27,23,31.1,,,,,
3/7/2012,15.88,0,66,43,32,44.1,,,,,
3/8/2012,13.87,0.15,60,27,25.1,33.1,1,,,,
3/9/2012,13.87,0,38,24,28,35.1,1,,,1,
3/10/2012,10.29,0,48,19,21,28,,,,,
3/11/2012,6.26,0,65,30,16.1,21,,,,,
3/12/2012,9.4,0.46,62,38,21.9,136,1,,,,
3/13/2012,9.17,0.02,67,37,23.9,31.1,1,,,,
3/14/2012,5.37,0,76,31,17,23,,,,,
3/15/2012,6.93,0.93,75,48,25.1,110.1,1,,,,
3/16/2012,3.8,0.01,70,47,10.1,15,1,1,,,
3/17/2012,4.92,0.01,75,46,16.1,21.9,1,1,,,
3/18/2012,3.8,0,72,47,13,16.1,1,1,,1,
3/19/2012,4.92,0.01,77,51,13,16.1,1,1,,,
3/20/2012,4.25,0,81,50,13,17,1,1,,1,
3/21/2012,4.25,0,84,50,19.9,59.1,1,,,1,
3/22/2012,3.13,0.08,86,50,14.1,18.1,1,,,,
3/23/2012,5.59,0.24,72,54,16.1,35.1,1,,,1,
3/24/2012,4.7,0.09,61,51,16.1,21.9,1,1,,,
3/25/2012,9.62,0.01,72,48,21,29.1,1,,,,
3/26/2012,10.51,0,48,32,21,29.1,,,,,
3/27/2012,7.83,0,51,23,17,23,,,,,
3/28/2012,15.21,0,68,45,31.1,38.9,,,,,
3/29/2012,6.93,0,47,35,16.1,21.9,,,,,
3/30/2012,8.72,0.56,42,31,23.9,33.1,1,,,,
3/31/2012,4.92,0,43,35,12.1,14.1,1,,,,
4/1/2012,6.04,0,56,36,14.1,21,1,,,1,
4/2/2012,5.82,0,55,34,15,21,,,,,
4/3/2012,4.7,0.14,66,35,18.1,23.9,1,,,,
4/4/2012,7.16,0,62,40,17,33.1,,,,,
4/5/2012,9.4,0,50,34,18.1,25.1,,,,,
4/6/2012,5.82,0,59,31,14.1,31.1,,,,,
4/7/2012,2.68,0,63,27,13,36,1,,,,
4/8/2012,13.42,0,61,41,31.1,38.9,,,,,
4/9/2012,12.3,0,62,33,29.1,40,,,,,
4/10/2012,11.41,0.02,44,34,21.9,32,,,,1,
4/11/2012,8.5,0,54,33,18.1,23,1,,,,
4/12/2012,3.13,0,59,25,12.1,42.9,1,1,,,
4/13/2012,3.58,0,62,26,12.1,21.9,1,,,,
4/14/2012,7.38,0.04,62,37,16.1,21.9,,,,,
4/15/2012,8.28,0.59,78,56,21.9,30,1,1,,1,
4/16/2012,18.57,0.02,69,41,36.9,66,,,,,1
4/17/2012,5.82,0,57,33,14.1,25.9,,,,,
4/18/2012,6.04,0,62,33,15,28,,,,,
4/19/2012,5.82,0.01,72,42,15,18.1,,,,,
4/20/2012,10.29,0.31,74,39,21.9,29.1,1,,,,
4/21/2012,9.62,0,54,37,18.1,23,,,,,
4/22/2012,12.97,0,53,34,23.9,35.1,,,,,
4/23/2012,16.55,0,58,38,29.1,38.9,,,,1,
4/24/2012,13.87,0,62,39,30,40,,,,,
4/25/2012,4.47,0.07,65,30,16.1,21,,,,,
4/26/2012,10.29,0.05,58,38,23,31.1,,,,,
4/27/2012,5.82,0,55,30,15,21.9,,,,,
4/28/2012,5.59,0.04,45,31,14.1,18.1,,,,,
4/29/2012,4.7,0,62,23,23,82.1,,,,,
4/30/2012,3.8,0.56,55,43,13,30,,1,,,
5/1/2012,5.14,0.02,62,50,12.1,28,1,1,,,
5/2/2012,7.38,0,83,52,23.9,32,1,,,,
5/3/2012,8.28,0.1,88,54,25.1,35.1,,1,,,
5/4/2012,4.47,0.07,80,59,15,23.9,,,,,
5/5/2012,5.82,0,71,55,13,18.1,,,,,
5/6/2012,5.14,0,70,51,14.1,25.1,,,,,
5/7/2012,3.36,0.36,65,51,12.1,18.1,,,,,
5/8/2012,6.71,0,73,45,18.1,23.9,,,,,
5/9/2012,7.38,0.1,66,42,21.9,30,,,,,
5/10/2012,6.93,0,65,39,17,23.9,,,,1,
5/11/2012,5.14,0,74,35,16.1,21,,,,1,
5/12/2012,4.92,0,73,43,13,17,1,,,,
5/13/2012,3.8,0.09,69,48,14.1,16.1,1,,,1,
5/14/2012,2.24,0,76,42,12.1,23,1,1,,1,
5/15/2012,5.82,0,82,40,18.1,23,,,,,
5/16/2012,9.17,0.01,66,44,21,28,,,,,
5/17/2012,3.36,0,69,33,15,18.1,1,,,,
5/18/2012,3.36,0,76,36,12.1,23,1,,,,
5/19/2012,3.13,0,85,43,12.1,16.1,1,,,,
5/20/2012,5.14,0,87,48,15,19.9,1,,,1,
5/21/2012,6.93,0.02,77,54,18.1,23,,,,,
5/22/2012,7.61,0,71,45,15,21.9,,,,,
5/23/2012,2.68,0,79,41,12.1,16.1,1,1,,1,
5/24/2012,6.26,0,84,50,17,25.9,1,1,,1,
5/25/2012,9.62,0,88,59,19.9,25.1,,,,,
5/26/2012,4.92,0.31,74,56,23.9,49,,,1,1,
5/27/2012,6.71,0,83,60,18.1,28,,,,,
5/28/2012,7.83,0,93,59,21,25.9,1,1,1,1,
5/29/2012,9.17,0,84,61,23,29.1,1,,1,1,
5/30/2012,8.05,0,75,45,19.9,28,,,,1,
5/31/2012,6.71,0.14,63,49,18.1,25.1,1,,,,
6/1/2012,10.74,0.13,57,49,21,25.9,1,,,,
6/2/2012,13.42,0,74,47,29.1,40,,,,,
6/3/2012,12.97,0,80,55,29.1,36.9,,,,,
6/4/2012,8.05,0,74,46,18.1,28,,,,,
6/5/2012,7.16,0,69,45,17,23.9,1,,,,
6/6/2012,4.7,0,78,38,14.1,17,1,1,,,
6/7/2012,7.61,0,82,44,17,25.9,1,,,,
6/8/2012,6.04,0,86,51,18.1,23.9,,,,,
6/9/2012,8.28,0,90,53,21,36,,,,,
6/10/2012,4.7,0,91,51,14.1,19.9,1,,,,
6/11/2012,5.14,0.06,78,61,15,23,1,,,1,
6/12/2012,10.96,0,81,60,21,28,1,,,,
6/13/2012,6.71,0,75,50,16.1,21,,,,,
6/14/2012,4.7,0,80,43,16.1,79,,,,,
6/15/2012,3.8,0,86,50,12.1,18.1,,,,,
6/16/2012,6.26,0,88,56,21.9,31.1,1,,,,
6/17/2012,4.47,0.31,82,55,15,19.9,1,,,1,
6/18/2012,4.92,0.51,82,50,29.1,38,1,1,1,1,
6/19/2012,8.95,0,95,70,16.1,21.9,,,,,
6/20/2012,7.38,0,94,63,25.9,85,1,,,,
6/21/2012,10.29,0.01,94,61,29.1,42.9,1,,1,,
6/22/2012,5.37,0.01,84,54,19.9,55.9,1,1,,,
6/23/2012,2.91,0,83,50,23.9,69.1,1,1,,,
6/24/2012,6.04,0,88,62,66,84.1,,,,,
6/25/2012,9.17,0,75,48,19.9,25.9,,,,1,
6/26/2012,4.92,0,82,42,15,21.9,1,,,,
6/27/2012,6.26,0,90,47,35.1,69.1,,,,,
6/28/2012,6.71,0,102,57,23,25.9,,,,,
6/29/2012,5.59,0,92,57,16.1,23,1,,,1,1
6/30/2012,6.49,0,93,59,17,23,,,,,
7/1/2012,3.8,0,93,57,67.1,85,,,1,,
7/2/2012,2.68,0,95,58,12.1,16.1,1,1,,1,
7/3/2012,3.8,0,89,67,28,42.9,1,,1,1,
7/4/2012,7.16,0,102,66,19.9,33.1,1,,,1,
7/7/2012,8.05,0,101,71,19.9,47,1,,1,,1
7/8/2012,6.26,0,86,60,16.1,21,1,,1,,
7/9/2012,2.91,,87,55,38,183,1,1,,,
7/10/2012,5.59,,85,63,13,21,1,,,,
